Amazon,EUR/USD,General Electric,Alphabet,USD/JPY,Nvidia,Pfizer,Tesla,Visa,Date,Year,Day_of_Week
0.012236476224929183,0.0025754822856987047,0.0014095412062520296,-0.003040160371756917,0.00017013135067411866,-0.024298446088884762,-0.005741129808001011,-0.05226659583231452,-0.01531876106162533,2011-02-09,2011,Wednesday
0.004910933615726698,0.0069016901503817785,-0.0018769762216017671,-9.73890057253124e-05,0.0014093934908157024,-0.020180616703696086,-0.0010498100826001888,0.0004310487620542425,0.01992299947948939,2011-02-10,2011,Thursday
0.016325597036168205,-0.00867801383613409,0.0028210092565805756,0.013075188405206495,0.011174579089188175,0.02848405391329889,-0.01050987762724842,0.0012919730485350112,0.0025424428394211773,2011-02-11,2011,Friday
0.006182329434648803,-0.006755141903378226,0.007969942206232039,0.005844576964551651,0.0012479470940738313,-0.015338897760437176,0.011683584007436965,-0.007311605863005277,0.010810605948664564,2011-02-14,2011,Monday
-0.007299650262653556,-0.002143377870344798,-0.0018603886946875203,-0.006367898132161209,-0.0003714854260314926,-0.0242317028896033,0.0,-0.010398555109312757,-0.001716585420015515,2011-02-15,2011,Tuesday
-0.012749257967415994,0.001295810193076008,-0.0009320770216505458,0.000112146104042532,0.003632544045796937,0.03680709759340828,0.01207369876797637,0.08274949371947526,0.004629101771828514,2011-02-16,2011,Wednesday
0.006108584775368353,0.005688039706063686,0.003731388892946663,0.0016661153025889774,-0.0012662191610838258,0.09837462204068559,0.004668017455643492,-0.045693856863991744,0.0023691994502539337,2011-02-17,2011,Thursday
-0.006710665579984454,0.003733551390929346,-0.0037175173898489344,0.007708850072698281,-0.0038272897080280366,-0.001947050473165346,-0.009293022199906131,-0.017796611838969856,-0.004070945951571092,2011-02-18,2011,Friday
-0.03260052622369203,0.004132075230697474,-0.028917767037828,-0.03153570096152347,-0.0026893867328046106,-0.0944206391715765,-0.015633192977613786,-0.05651408568861083,-0.027562172851824274,2011-02-22,2011,Tuesday
-0.020729439813328865,-0.0006289661613765318,-0.021613735678229107,0.0018189505696244446,-0.003683814664113716,-0.04739327414499683,-0.006881705274421446,-0.0018291840377283597,-0.011662563781167923,2011-02-23,2011,Wednesday
0.00605616682068244,0.006606688237652092,0.0173010011458552,-0.0040894203036260235,-0.0038907514243579078,0.024423485445804083,0.0074626464269405,0.03206618689148577,0.014133130681534212,2011-02-24,2011,Thursday
-0.0028691245478832395,0.00406309405742733,0.011661891812750014,0.002003860297458804,-0.004743036620684982,0.020749919647366832,-0.0021164711019643345,0.04793610381970548,0.010418106796543869,2011-02-25,2011,Friday
-0.022286190308056564,-0.006194147522996518,0.004803048974147295,0.005507833703832121,-0.005179902221150945,-0.01989549461813589,0.02014855731351073,0.011859582363053844,-0.021826338143064228,2011-02-28,2011,Monday
-0.022217105336294396,0.006344026953369886,-0.03202707817443229,-0.020606487587784827,0.0030751445151542267,-0.044572240528799045,-0.005197582478693619,0.002092698951420058,-0.004791441608058333,2011-03-01,2011,Tuesday
0.01522659445518082,-0.003594431826199118,0.003457055458969016,4.9970307821611826e-05,0.00030536960345184383,-0.04157065346620259,0.002612230507075042,0.0033415201335980083,0.01746920901504878,2011-03-02,2011,Wednesday
0.004476204267484851,0.006877817698402788,0.02116113187875812,0.014597420373520853,-0.0008547179733449095,0.005783050918815036,0.03022405008968576,0.014155038857794233,0.02514542152847632,2011-03-03,2011,Thursday
-0.0064818285821265365,0.006658382696715925,-0.018313143910694052,-0.01466631103597582,0.006586911767996639,-0.005270478276656054,-0.005564078642106174,0.024219892992042302,-0.015033922597116445,2011-03-04,2011,Friday
-0.015087020074102897,0.0022804453286227044,0.0004908220942865249,-0.014917955959905083,-0.00029131140800486843,-0.01396901900573344,-0.0025434086267889233,-0.00040041427504478033,-0.007230152499253739,2011-03-07,2011,Monday
-0.012952552505667958,-0.0019130458788482185,0.01226692066838253,0.0010986519703413133,-0.0006193908529544823,-0.044943997188412244,0.0035698155592285286,-0.011227132219467584,0.0002701389129518006,2011-03-08,2011,Tuesday
0.012942747994763693,-0.004725278871785976,0.0,-0.0009117156331595044,0.006173178875147345,-0.020971684595130546,-0.001016293529462975,0.0024330586202234716,-0.006202172971206399,2011-03-09,2011,Wednesday
-0.01721386302224881,0.0003058724333542262,-0.025690955476128763,-0.01938246479868433,0.0003985160643897867,-0.06374098963274166,-0.015259011042117687,-0.02872148181776224,-0.03133889968887327,2011-03-10,2011,Thursday
0.011616641530397542,-0.007259462146398166,0.012935537176510303,-0.006186411616663001,0.001026150016113947,0.0072547051954452435,0.005681911180658528,0.002498926073970731,0.015546006560452463,2011-03-11,2011,Friday
-0.007972801640726224,0.00965660481693531,-0.02161104280107029,-0.011652365270999665,-0.019706248341495924,0.008309930496942952,0.017462510161846634,-0.034067502954106654,-0.008963864330853277,2011-03-14,2011,Monday
-0.009896294140540052,0.004127585226618935,-0.015562184898765041,-0.0007544135375243677,0.006594202245604919,-0.029670086500847792,-0.0025237920256678814,-0.012903213897927035,-0.009184903745694806,2011-03-15,2011,Tuesday
-0.002301920774549049,-0.0004195134410862611,-0.0336561987626699,-0.021876559925859684,-0.009337569565075143,-0.007361143520914326,-0.023279390492545238,-0.005664700882070828,-0.0033706352677064233,2011-03-16,2011,Wednesday
-0.022647189243155452,-0.007247911631323101,0.01424769348872923,0.007646794970576298,-0.02378604186754507,0.01882472675906821,0.030051780298610886,-0.00043778864313415156,0.006623523836169598,2011-03-17,2011,Thursday
0.005280430131581859,0.010664998089280786,0.001561120051893461,-0.0005344344980435789,0.004701264479029632,-0.013437801364437285,0.015090855645673473,0.006576055603675579,-0.00013997609638971564,2011-03-18,2011,Friday
0.016685234890785328,0.009806002837151162,0.02441543201014973,0.027519291731436413,0.0190565960962068,0.0079454381570645,-0.00991129730163609,-0.010017784039379585,0.007560359089542779,2011-03-21,2011,Monday
-0.011670279561295849,0.0032842324873181283,-0.011663048275345589,0.0014223139228950465,0.002394621312129752,-0.017455014345649555,-0.0020019788535390326,-0.02375716229393221,-0.005002615059382931,2011-03-22,2011,Tuesday
0.016728127632355205,-0.003442941303724467,0.0020523677303607712,0.008383673266892044,-0.002093341498010326,0.020630448741277174,-0.00100268667470782,0.0009017252445597812,0.005447170613561481,2011-03-23,2011,Wednesday
0.03496255968684969,-0.004386929190794642,0.012800917556734293,0.008124937021345868,-0.0021224928318206437,0.07973046902229508,0.019075944745870377,0.005402981385562056,0.009306620331779758,2011-03-24,2011,Thursday
-0.0007014048608738888,0.004676775171681857,-0.0015167078560502922,-0.012182937246021597,0.0018178389170933063,-0.031201068656155462,0.002463134734647321,0.018808771153771664,-0.007844972374572379,2011-03-25,2011,Friday
-0.009533285231289157,-0.010295097356388005,0.0,-0.007555102873028852,0.005369412187047562,0.037036827698749164,-0.003931419166375294,0.021977760267552826,0.009155489025887587,2011-03-28,2011,Monday
0.031119010561879934,0.003829629873271845,0.005569281206809773,0.011071360688982956,0.00381839738028944,-0.007763880179853633,0.005427179231847434,0.02881742381487884,-0.007559464753323253,2011-03-29,2011,Tuesday
0.027488234175488957,0.0022296262755538976,0.012588429908449994,0.00018910853329057176,0.007962340503340437,-0.037559022604854886,-0.0019632064483440237,-0.008779224336392555,0.028115840338559295,2011-03-30,2011,Wednesday
0.003957254213053929,0.0007200977386532248,-0.0029836382857316712,0.008455955881351285,0.00896722992285981,0.0005421915190959581,-0.001474626639122012,0.17039199384355297,-0.008217488590110733,2011-03-31,2011,Thursday
0.0,0.0026477725534252983,0.014463440732324084,0.00858950682723636,0.002525545166794707,-0.014084622098003985,0.0034467775584656746,-0.039279460400768684,0.008149648243052088,2011-04-01,2011,Friday
0.015599851757729821,0.004565649513676329,0.009341250087776087,-0.006961745211357617,0.010316705902768009,-0.0357140459199774,0.007850393609819983,-0.03113261141498458,0.013742451786404875,2011-04-04,2011,Monday
0.012845670436566481,-0.0002275508704009388,-0.009741486518994757,-0.03163296394957327,-0.0010686768698719984,0.0017092473578332879,-0.004381493389665203,0.033681747057133116,0.0050513197370365415,2011-04-05,2011,Tuesday
-0.013654286176626895,-7.100532389037184e-05,0.010821412553941867,0.008944149027434012,0.01224303390369541,-0.006826062737217864,-0.007823783387356564,-0.007865134376329852,0.005024702711329931,2011-04-06,2011,Wednesday
0.011764071106244556,0.00817105466574164,-0.00973251743013348,0.010136203948474032,0.0018787696786588537,0.036655287647647805,0.001971129479352962,0.028312543260618384,0.005394703582112026,2011-04-07,2011,Thursday
-0.0010815289198357059,-0.0023168654683762835,-0.007862432235067551,-0.003172543172136444,-0.004219416451467728,-0.030386540537353124,0.006394700262738473,-0.027533013621368174,0.004057556398242124,2011-04-08,2011,Friday
-0.0036273802359407803,0.011193639842106196,-0.0004950931904983413,-0.0013662404624276148,0.0009416411477964903,-0.013105316155576419,0.010264003963494472,-0.046054948866235956,0.012903330995645668,2011-04-11,2011,Monday
-0.019343566936912415,-0.0016747813358569674,-0.008424108679180753,-0.011708283400106212,-0.004821303594724102,0.002886700170702694,-0.010159724510847123,-0.024535432359909737,-0.008750582143143837,2011-04-12,2011,Tuesday
0.010028798342906375,0.0026636854570667445,-0.003498412850150623,0.00993676858033199,-0.012170611044835855,0.022452498501118523,0.0,0.01135922124446398,0.006101700271131882,2011-04-13,2011,Wednesday
-0.002578357824000732,-0.002368557922658665,0.0030089698180855162,0.0038695670778559066,0.0021889791933813463,0.0422295050672199,0.0014664098863090835,0.008423621343082832,-0.015354930429020697,2011-04-14,2011,Thursday
-0.019139785938868337,-0.0020178436279320033,-0.001000016293113526,-0.08931562582301933,-0.007590966894183482,-0.022690220645252168,-0.004392701633757046,-0.004375322339856491,-0.008255777133446607,2011-04-18,2011,Monday
0.002691507047158259,-0.013114464478501953,0.014514327616492073,-0.010078975413550517,-0.009777905504776752,-0.003869575187519514,0.006372497165161306,0.005193390129429654,0.0031715527609170735,2011-04-19,2011,Tuesday
0.02824064207742083,0.008014980338012956,0.006413837796849231,0.008053133574603022,0.0029878567585663873,0.03052179851235426,-0.006819167377266067,0.023450357695457447,0.01909929410884592,2011-04-20,2011,Wednesday
0.010986108729561739,0.01227881908696049,-0.022058555827602966,-0.0011982651812121325,-0.001695318316108252,-0.002692668163651324,-0.029426021244259526,0.038446584331722544,0.0051696201032722655,2011-04-21,2011,Thursday
-0.0025284245110039905,0.00296955497742335,-0.00300799058486223,-9.51624167228049e-05,-0.006914115452984593,0.015658715007989432,0.017685558503938825,-0.013089391233638725,-0.00012856494676183328,2011-04-25,2011,Monday
-0.0168266787692406,0.0015017139749970987,0.010557815695359851,0.014798544233804778,-0.0003665128580034871,0.02604999678630593,0.002482526810243524,0.020462307621682774,0.012988903081520897,2011-04-26,2011,Tuesday
0.07860672520891376,0.007476133137329866,0.02736353106182765,0.009271354510607344,-0.0040199751429392805,0.0,0.021793241150033227,0.005569991922495854,0.0015228712340642492,2011-04-27,2011,Wednesday
-0.00793368949202522,0.006266704509457766,-0.0024216541148753823,0.0003906288383768164,0.008501929555093213,0.010880790416115671,0.00969441908012425,0.021418188879976707,-0.015590703665960715,2011-04-28,2011,Thursday
0.0037934795213510064,0.004334524189566258,-0.007281262945668665,0.011394633890382533,-0.00819915796746118,0.025115348390619685,0.006721124740502349,-0.0021691694907222114,0.005923559538091094,2011-04-29,2011,Friday
0.027475620448422333,-0.0033730045438911116,0.0014669130250017925,-0.010181921415505335,-0.003716440676379995,-0.013499887323273563,0.0023842674647824857,-0.005434777327093299,0.013056161900821817,2011-05-02,2011,Monday
-0.013618975839365222,0.002016018885259818,0.007812730855105476,-0.008671221356743253,-0.0005785892847330887,-0.04764338264096357,-0.027592744030770278,-0.02112955293976937,0.010866893002423161,2011-05-03,2011,Tuesday
0.00765938183448589,0.0006377903359364723,-0.01792674764081137,0.003558786243031964,-0.0025991443010969784,-0.007450699961200846,0.009784362428471027,-0.006698902426932163,-0.0028749900691189545,2011-05-04,2011,Wednesday
-0.014302110406844148,-0.00023724083126874795,-0.018253042660931085,-0.002837004422916789,-0.004063312788585183,0.0005361679134034958,-0.01211203114189019,-0.009366461909375401,-0.013413558989092356,2011-05-05,2011,Thursday
0.0024859106730721336,-0.019242289049123396,0.005527513692781927,0.0019279175287050254,-0.0027653717068669703,0.035369860715633195,0.007847066336109654,0.025718430857923913,0.009022498899492248,2011-05-06,2011,Friday
0.016194316352106997,-0.013161677946325168,0.0029986546924922752,0.004445993030361972,0.003941969278824509,0.02225676155143308,0.0024329969624365955,0.029129990413805817,0.005666041375640196,2011-05-09,2011,Monday
0.015637409224025456,0.001610196956148835,0.011459440242633345,0.009262043908057294,-0.006094141098720085,0.0015189160536908108,0.01262151357445851,0.01504836560504641,0.00613555432765911,2011-05-10,2011,Tuesday
0.0021575280745662617,0.0024354184976875803,-0.01034489264379057,-0.013286348635583312,0.00958357035939894,0.004549837340094731,-0.0024200930951265853,-0.04447580858694289,-0.012570008841007563,2011-05-11,2011,Wednesday
0.008268941573612132,-0.013884142799108545,0.0024886306401534775,-0.000747012806914582,-1.2337221661495867e-05,0.03170637703007517,0.013585807603526456,0.022164732851898794,0.0074372553485366755,2011-05-12,2011,Thursday
-0.017033038587642046,0.0018936243478451242,-0.012412788981221445,-0.010279426761848565,0.00037030957296391165,-0.10926836506791027,0.0014358836971135602,-0.004336834992569538,-0.00025081552053207723,2011-05-13,2011,Friday
-0.04961498037001588,-0.011234190211367068,-0.006535947712418277,-0.021018014025410592,-0.002751722238828136,-0.030668185458752384,0.002867985023452535,-0.034483110004174033,0.0003752600008164464,2011-05-16,2011,Monday
0.011947506942388664,0.005691542672767502,-0.008602950562107692,0.02322456215559532,-0.0004331225055098642,-0.003954837571977787,0.007626311409498765,-0.024059756134041876,0.008256429308949542,2011-05-17,2011,Tuesday
0.011703645756587555,0.00783367992330497,0.008677603556501934,-0.0012253329115829992,0.00791017748150824,0.023255611604209747,0.0018921477444426849,0.015023122855275073,-0.005468929738608352,2011-05-18,2011,Wednesday
0.008676215442430468,-0.000969363987614047,0.010121408066286142,0.0027179751847354883,0.0029477100524522015,-0.014411962112310328,-0.0070823605142114054,0.07020851193516608,-0.004624923979340889,2011-05-19,2011,Thursday
-0.0007544964930400466,0.004280529157597801,-0.017034028196081352,-0.013590663405893433,0.0006489483645071292,0.017435232048738092,-0.01616763476662597,-0.008155817701856694,-0.017704122706664993,2011-05-20,2011,Friday
-0.012232571523654201,-0.014698206921176293,-0.011722922812461789,-0.010762742015189453,0.0003181948938122403,-0.0011058187640082817,-0.004833001215622801,-0.04111568875539329,-0.01674588003838129,2011-05-23,2011,Monday
-0.015034149433992172,-0.004898767178243002,-0.014955863783552292,-0.00025077263084494206,0.0026547941561487765,0.0038740028573909235,-0.003399156112107282,-0.003728757261149185,0.008840009137991878,2011-05-24,2011,Tuesday
-0.005225841253562402,0.004441176827781446,0.0062823809944791975,0.00272069740405545,0.0011102869524386438,0.012128114048345573,0.012670049390849147,0.08458108276677678,0.01481967868953693,2011-05-25,2011,Wednesday
0.014251543235137554,-0.0010000760118645813,0.010406109197815594,-0.0029634702318203088,-0.00031680660430655205,0.02505427780165892,0.005774869282231476,0.017253076195034467,0.006857170403539392,2011-05-26,2011,Thursday
-0.004461532984024408,0.00356208443088879,0.0010297738779567744,0.005346169678310364,-0.009168351194349666,0.03613153063305896,0.0014352811037763313,0.002374683436197955,0.006432553728831003,2011-05-27,2011,Friday
0.01318706626437427,0.013248142925575301,0.010287798428987083,0.015588393490570285,-0.004798811440355988,0.02769241538389755,0.024844811551438806,0.01996592187688906,0.01578921217797813,2011-05-31,2011,Tuesday
-0.02181101432950283,0.007372706594593437,-0.025967090115937674,-0.006464785787199334,0.007084640154897182,-0.044910025235008755,-0.018647858979949694,-0.05374914286168564,-0.023192876974533316,2011-06-01,2011,Wednesday
0.006496881574169278,-0.0057522799874775155,-0.0020905481671699144,0.004680378145704767,-0.006862923614826544,-0.004702245350681422,-0.0023754219499516616,0.00841516590732394,0.019196937695293625,2011-06-02,2011,Thursday
-0.027523833978620904,0.009835950865785481,-0.014144087354717061,-0.009430775812685366,0.0009395509056073781,-0.03097117793588311,-0.00761913238222689,0.04763595317138325,-0.01945525698584949,2011-06-03,2011,Friday
-0.013965615869399262,0.011665463960920164,-0.019128450877910597,-0.0038616044647385994,-0.009262689745498376,-0.021126897935978883,-0.004798718098321775,-0.04746129358477669,-0.011752418085314353,2011-06-06,2011,Monday
0.010016636015967917,-0.004914457800257899,0.0010836705045613737,-0.003895974769345223,-0.0012465528870534426,-0.0005533056505448997,0.0,-0.011498298370219762,0.020716085355467095,2011-06-07,2011,Tuesday
0.0026660168833159137,0.007063945406510452,0.0016235171479777044,0.00026971845922596493,0.0006240067479954536,-0.027131809171660914,-0.002892370166910241,-0.04406046748412651,-0.038963141757163644,2011-06-08,2011,Wednesday
0.00866791301070391,-0.00572400501610415,0.0037815710598698704,-0.004699845433107752,-0.00349256312450974,-0.011382876933080266,0.0033846159324431024,0.01843642904083409,-0.0036494793072269216,2011-06-09,2011,Thursday
-0.016606944707705962,-0.005907908920594673,-0.013993652262951461,-0.013972484825275022,0.005006903604141577,-0.014392629163310966,-0.03084321101568599,0.008689309831835246,-0.022765942158478047,2011-06-10,2011,Friday
-0.0012866653087301172,-0.01261259470799736,0.003820329475119344,-0.009381454672585443,0.000622685537342127,-0.007009396535372137,0.017404233645092804,0.020459501844556582,0.0022760140579531907,2011-06-13,2011,Monday
0.01970049844572941,0.005882030521517034,0.011419671548669852,0.007211741982275033,-0.0020412477336879675,0.008235290429091213,0.0058650174474006445,0.005979921261476839,0.01429265768943977,2011-06-14,2011,Tuesday
-0.020951816755569452,0.002297544878238744,-0.01129073506271061,-0.010661560092617872,0.004539992039074958,-0.021586981158320806,-0.018950397949326292,-0.04475555701718903,-0.014354571469933686,2011-06-15,2011,Wednesday
-0.012528218463725871,-0.01855007996079716,0.010965176721396297,-0.005129755895975974,0.004221459324879051,-0.034585345464310024,0.0024766040850636717,-0.03001430315341569,0.0005343002138216146,2011-06-16,2011,Thursday
0.014810746665982588,0.0012069724492713707,0.0027116183370727853,-0.03067727900722661,-0.0037462139552837392,-0.02347161948987364,0.0009878824146187792,0.0,-0.006009019443887764,2011-06-17,2011,Friday
0.0072436677137963645,0.006056887593958837,-0.0005406300570561795,-0.000907183470455597,-0.0062177427609190206,-0.012017477934682996,0.0004936268139748012,-0.018490774248666186,-0.005106077195273118,2011-06-20,2011,Monday
0.034679362816292025,0.0028221148052791634,0.01785702928953925,0.01737580150935747,0.001973185072278394,0.021766942411231893,0.007893353788325452,0.058438883513547424,0.012694454286225287,2011-06-21,2011,Tuesday
-0.013386203181185996,0.003926178098914601,-0.013290168606866493,-0.012150060426808995,-0.00016203215710730579,-0.013784466052314981,-0.007341931560496451,-0.01162349247906369,-0.0044007339693936665,2011-06-22,2011,Wednesday
0.013202539163452043,-0.004680786833055173,-0.00969881554157992,-0.013942206273985014,0.002019453286804307,0.02986006678683184,0.018244447831563315,0.018375382427538778,0.008705797009744609,2011-06-23,2011,Thursday
-0.008292192130595621,-0.003096585777458083,-0.022306820984552944,-0.01111980149459535,0.0007090952595592004,-0.02899429519584673,-0.027602444444916108,-0.005052091587857688,-0.025760023353537997,2011-06-24,2011,Friday
0.04518311488717619,-0.006915550636820811,0.01725080714067806,0.016677815528375328,0.00024859078144578994,-0.02096570005920162,0.004481153719176012,-0.003989684440438235,0.007087367790235888,2011-06-27,2011,Monday
0.0054658688373447895,0.010265083247285478,0.008752552086209509,0.022473133629953956,0.004847121477580263,0.005840258182772784,0.018840655802458084,0.02367057139962192,0.018811586604746466,2011-06-28,2011,Tuesday
0.009043669469075644,0.002871653858797396,0.006508453078930332,0.007940703333843446,0.0028448158475502527,0.015483985031482517,0.005839244672713129,0.006403460097424762,0.14997370447324276,2011-06-29,2011,Wednesday
0.0015182749750768387,0.008426647245018737,0.01616269485747135,0.017705972305516404,-0.004563427950495136,0.012706462359396209,-0.003386762759673423,0.02969246721823615,-0.026683532985014802,2011-06-30,2011,Thursday
0.02445107411368075,0.0012466876369043867,0.018027938932062115,0.028931057397371562,-0.0013629118027425058,0.013174275542479075,0.0072815978133673465,-0.003776024777852993,0.04403032063619228,2011-07-01,2011,Friday
0.01766198146660547,0.003871168702846317,-0.008333050041258616,0.02189877686711794,0.0016501642354991297,-0.016718208835899362,0.0014457411895130168,0.0041350869419451985,0.003978393962461579,2011-07-05,2011,Tuesday
0.004690669371196776,-0.008584777658985021,0.0005252334147214377,0.005484252308831428,0.004174228366419674,-0.013223889579998094,0.0,-0.006177056936703118,-0.0013586375112328852,2011-07-06,2011,Wednesday
0.011905278179118461,-0.00669277491136433,0.013123391387521055,0.020995261900768503,-0.001628175099075313,0.0038286262109326064,-0.02646772197130076,0.02658819436799198,0.022108948293883213,2011-07-07,2011,Thursday
0.007105256534609472,0.0022982488142557767,-0.016062562567678573,-0.02672889809915835,0.0036076973006886615,-0.019071523647525734,-0.003460251696585037,-0.030944975409625597,-0.004659076032269116,2011-07-08,2011,Friday
-0.026250686157950676,-0.011318834701942171,-0.01895764190740168,-0.008853525809317975,-0.007140241377389778,-0.03499679636103681,-0.00595255644487902,-0.015966883243958452,-0.020394490605936122,2011-07-11,2011,Monday
-0.006210302267434242,-0.011358938650533834,-0.013418694472498216,0.01276360116278985,-0.004463739659521848,-0.01343216173806594,-0.001995658895087349,-0.006349187727447747,-0.002275247453674911,2011-07-12,2011,Tuesday
0.010746636314752811,-0.005098694502251755,0.0070732203049208575,0.007958647044343348,-0.012106116714246218,-0.002042198654239158,-0.0005002192075234113,0.016684222212714817,0.011858517352024034,2011-07-13,2011,Wednesday
-0.01461359574161869,0.01898855271265032,0.0010799778902164103,-0.017314974566910446,-0.005017809583326649,-0.039563362557715975,-0.0040018268103451105,-0.03596333464571799,-0.009015126582146094,2011-07-14,2011,Thursday
0.011835751880036716,-0.005408117485858455,-0.006476048090699571,0.12984444481605673,0.0032945025628849933,0.0014207573685631747,-0.008035987670297118,-0.0010865486481966835,0.009211295144301301,2011-07-15,2011,Friday
-0.0062949581466597015,-0.002415040157063064,-0.006517804662395155,-0.004484500310847905,-0.0008461902313109393,-0.021276791910480264,-0.005569753168673808,-0.012690729692320102,-0.007662052597799618,2011-07-18,2011,Monday
