Date,Open_CAD,High_CAD,Low_CAD,Close_CAD,Open_JPY,High_JPY,Low_JPY,Close_JPY,Open_EUR,High_EUR,Low_EUR,Close_EUR
2003-12-17 00:00:00+00:00,1.3259999752044678,1.3356000185012817,1.323199987411499,1.3265999555587769,0.009299729950726032,0.00933096930384636,0.009277298115193844,0.009312720969319344,1.2319974899291992,1.242004632949829,1.229997158050537,1.2402024269104004
2003-12-18 00:00:00+00:00,1.3255000114440918,1.332800030708313,1.3224999904632568,1.3320000171661377,0.00931358803063631,0.009324009530246258,0.00925411842763424,0.009289363399147987,1.2402024269104004,1.2441989183425903,1.2365983724594116,1.2422977685928345
2003-12-19 00:00:00+00:00,1.332200050354004,1.3418999910354614,1.3294999599456787,1.3379000425338745,0.009290226735174656,0.009304055944085121,0.009260117076337337,0.009284188970923424,1.2422051429748535,1.2435026168823242,1.235101580619812,1.2384973764419556
2003-12-22 00:00:00+00:00,1.3366999626159668,1.3380000591278076,1.3285000324249268,1.330299973487854,0.009268699213862419,0.009321401827037334,0.009266123175621033,0.009303190745413303,1.235696792602539,1.2446014881134033,1.235696792602539,1.2398948669433594
2003-12-23 00:00:00+00:00,1.3305000066757202,1.3319000005722046,1.319200038909912,1.3212000131607056,0.009305788204073906,0.009325748309493065,0.009298000484704971,0.009308386594057083,1.2398948669433594,1.2672022581100464,1.2388043403625488,1.2400025129318237
2003-12-24 00:00:00+00:00,1.3210999965667725,1.32260000705719,1.3039000034332275,1.3070000410079956,0.009310119785368443,0.009336196817457676,0.009299729950726032,0.009323139674961567,1.240094780921936,1.2471938133239746,1.2400025129318237,1.245298981666565
2003-12-25 00:00:00+00:00,1.3065999746322632,1.3131999969482422,1.3039000034332275,1.3092999458312988,0.00932227075099945,0.009337940253317356,0.009315324015915394,0.009324879385530949,1.2457022666931152,1.247007131576538,1.244307279586792,1.2448029518127441
2003-12-26 00:00:00+00:00,1.3092999458312988,1.3113000392913818,1.3034000396728516,1.3097000122070312,0.009326618164777756,0.00935366190969944,0.009301460348069668,0.009306654334068298,1.245004415512085,1.2471004724502563,1.242699146270752,1.243193507194519
2003-12-29 00:00:00+00:00,1.3112000226974487,1.315000057220459,1.304900050163269,1.309000015258789,0.009317927993834019,0.009360666386783123,0.009315324015915394,0.009341428987681866,1.2433944940567017,1.2507973909378052,1.242992639541626,1.2483927011489868
2003-12-30 00:00:00+00:00,1.3092000484466553,1.3125,1.2908999919891357,1.2941999435424805,0.009339684620499611,0.009358038194477558,0.009331840090453625,0.00934928935021162,1.2485953569412231,1.25629723072052,1.248299241065979,1.2548940181732178
2003-12-31 00:00:00+00:00,1.294100046157837,1.3005000352859497,1.2835999727249146,1.2971999645233154,0.00934928935021162,0.009366803802549839,0.009286775253713131,0.00931098684668541,1.2550044059753418,1.2648941278457642,1.253007173538208,1.2590018510818481
2004-01-01 00:00:00+00:00,1.2971999645233154,1.2971999645233154,1.2812999486923218,1.2960000038146973,0.009350163862109184,0.009350163862109184,0.009304922074079514,0.009319663979113102,1.2590018510818481,1.2607955932617188,1.2473959922790527,1.2581939697265625
2004-01-02 00:00:00+00:00,1.2942999601364136,1.2979999780654907,1.2862000465393066,1.2925000190734863,0.009317927993834019,0.009369436651468277,0.009303190745413303,0.00935366190969944,1.2581939697265625,1.2628016471862793,1.2526932954788208,1.2581939697265625
2004-01-05 00:00:00+00:00,1.2864999771118164,1.2889000177383423,1.2773000001907349,1.2812000513076782,0.009351912885904312,0.009433072060346603,0.009317927993834019,0.00941265095025301,1.2639029026031494,1.2694060802459717,1.2636953592300415,1.2686975002288818
2004-01-06 00:00:00+00:00,1.2807999849319458,1.2871999740600586,1.2766000032424927,1.2865999937057495,0.00941265095025301,0.009435742162168026,0.00939937960356474,0.009413536638021469,1.2689067125320435,1.2808033227920532,1.2672022581100464,1.2721028327941895
2004-01-07 00:00:00+00:00,1.2868000268936157,1.292199969291687,1.28410005569458,1.2894999980926514,0.009414422325789928,0.009437523782253265,0.009397612884640694,0.009417969733476639,1.272394061088562,1.2739989757537842,1.2624987363815308,1.2640947103500366
2004-01-08 00:00:00+00:00,1.289199948310852,1.2948999404907227,1.2755000591278076,1.2786999940872192,0.00941708218306303,0.00943040382117033,0.009411764331161976,0.009418856352567673,1.2640947103500366,1.2787070274353027,1.256502389907837,1.2774981260299683
2004-01-09 00:00:00+00:00,1.2783000469207764,1.2832000255584717,1.2681000232696533,1.2736999988555908,0.009417969733476639,0.009424182586371899,0.009241290390491486,0.009382623247802258,1.2774981260299683,1.2867032289505005,1.2712942361831665,1.2858924865722656
2004-01-12 00:00:00+00:00,1.271399974822998,1.276900053024292,1.2684999704360962,1.2761000394821167,0.009379982948303223,0.009408222511410713,0.00936855934560299,0.009380863048136234,1.2848020792007446,1.289706826210022,1.2738043069839478,1.2740962505340576
2004-01-13 00:00:00+00:00,1.2755999565124512,1.27839994430542,1.2690000534057617,1.2710000276565552,0.009380863048136234,0.009422406554222107,0.009380863048136234,0.00941265095025301,1.2744048833847046,1.2797051668167114,1.2718924283981323,1.278592586517334
2004-01-14 00:00:00+00:00,1.271399974822998,1.2913000583648682,1.2705999612808228,1.2894999980926514,0.00941265095025301,0.009438415057957172,0.009405568242073059,0.00941265095025301,1.278805136680603,1.278805136680603,1.2406023740768433,1.2651021480560303
2004-01-15 00:00:00+00:00,1.2896000146865845,1.2992000579833984,1.2861000299453735,1.295799970626831,0.009416196495294571,0.009435742162168026,0.009394082240760326,0.009409993886947632,1.2655985355377197,1.2671059370040894,1.256897211074829,1.260096549987793
2004-01-16 00:00:00+00:00,1.2955000400543213,1.3021999597549438,1.2926000356674194,1.2984000444412231,0.009405568242073059,0.009457158856093884,0.009348415769636631,0.009367681108415127,1.260001301765442,1.2610021829605103,1.2363996505737305,1.239802598953247
2004-01-19 00:00:00+00:00,1.2991000413894653,1.3042999505996704,1.2984999418258667,1.3014999628067017,0.009377344511449337,0.009394964203238487,0.00930752046406269,0.009325748309493065,1.2386969327926636,1.2424057722091675,1.2340041399002075,1.235406756401062
2004-01-20 00:00:00+00:00,1.3014999628067017,1.3032000064849854,1.2847000360488892,1.2914999723434448,0.009324879385530949,0.00936241913586855,0.009268699213862419,0.009345794096589088,1.235101580619812,1.2602077722549438,1.234994888305664,1.2589067220687866
2004-01-21 00:00:00+00:00,1.2914999723434448,1.3040000200271606,1.2863999605178833,1.2998000383377075,0.00934230163693428,0.009378223679959774,0.009324009530246258,0.00936241913586855,1.25809907913208,1.266993522644043,1.2565971612930298,1.2659028768539429
2004-01-22 00:00:00+00:00,1.2991000413894653,1.3056000471115112,1.2926000356674194,1.294600009918213,0.009359790943562984,0.009439305402338505,0.009346667677164078,0.009422406554222107,1.265806794166565,1.2748922109603882,1.2644941806793213,1.2725075483322144
2004-01-23 00:00:00+00:00,1.2950999736785889,1.3193000555038452,1.2936999797821045,1.3116999864578247,0.009418856352567673,0.009458052925765514,0.009361542761325836,0.009367681108415127,1.272394061088562,1.2775959968566895,1.2570078372955322,1.2583048343658447
2004-01-26 00:00:00+00:00,1.3147000074386597,1.3162000179290771,1.3083000183105469,1.3125,0.009378223679959774,0.009451795369386673,0.009377344511449337,0.00940291490405798,1.2574979066848755,1.2610976696014404,1.2461059093475342,1.2487980127334595
2004-01-27 00:00:00+00:00,1.3121999502182007,1.3164000511169434,1.3039000034332275,1.3063000440597534,0.009401146322488785,0.00948316790163517,0.00940026342868805,0.009467007592320442,1.2485953569412231,1.2659990787506104,1.244694471359253,1.2636953592300415
2004-01-28 00:00:00+00:00,1.3062000274658203,1.3286999464035034,1.305299997329712,1.326300024986267,0.009467007592320442,0.009482268244028091,0.009388789534568787,0.009422406554222107,1.2634079456329346,1.2643983364105225,1.242004632949829,1.2441989183425903
2004-01-29 00:00:00+00:00,1.3260999917984009,1.3359999656677246,1.323799967765808,1.3300000429153442,0.009422406554222107,0.009466111660003662,0.009415308944880962,0.009441978298127651,1.2441060543060303,1.2526932954788208,1.2371032238006592,1.2410026788711548
2004-01-30 00:00:00+00:00,1.329699993133545,1.3352999687194824,1.3193000555038452,1.323699951171875,0.009439305402338505,0.009468800388276577,0.009425959549844265,0.00945894792675972,1.2410026788711548,1.2485017776489258,1.235498309135437,1.2468050718307495
2004-02-02 00:00:00+00:00,1.325700044631958,1.3423999547958374,1.3241000175476074,1.336300015449524,0.009466111660003662,0.009490367025136948,0.009457158856093884,0.009476876817643642,1.2475982904434204,1.2482056617736816,1.23960280418396,1.2433016300201416
2004-02-03 00:00:00+00:00,1.3370000123977661,1.3381999731063843,1.3277000188827515,1.3355000019073486,0.00947418250143528,0.009504799731075764,0.00945000909268856,0.009481368586421013,1.2537927627563477,1.2561078071594238,1.250500202178955,1.2534940242767334
2004-02-04 00:00:00+00:00,1.3365999460220337,1.3437999486923218,1.3310999870300293,1.3335000276565552,0.00947957206517458,0.0094993831589818,0.009467007592320442,0.00948316790163517,1.2545949220657349,1.2561078071594238,1.250500202178955,1.2539970874786377
2004-02-05 00:00:00+00:00,1.333400011062622,1.3393000364303589,1.3286999464035034,1.3377000093460083,0.009480469860136509,0.009492169134318829,0.009433072060346603,0.009466111660003662,1.2537927627563477,1.2635995149612427,1.2523951530456543,1.2571974992752075
2004-02-06 00:00:00+00:00,1.3378000259399414,1.3408000469207764,1.319599986076355,1.3207999467849731,0.009470594115555286,0.009494872763752937,0.009365927428007126,0.00948316790163517,1.2570078372955322,1.2726045846939087,1.2518935203552246,1.2700024843215942
2004-02-09 00:00:00+00:00,1.3285000324249268,1.3308000564575195,1.3215999603271484,1.3279999494552612,0.009466111660003662,0.00947957206517458,0.009445546194911003,0.00945000909268856,1.2655024528503418,1.2757054567337036,1.2655024528503418,1.2694060802459717
2004-02-10 00:00:00+00:00,1.3281999826431274,1.3324999809265137,1.3214999437332153,1.330899953842163,0.009450903162360191,0.009501188062131405,0.009445546194911003,0.009471490979194641,1.269293189048767,1.2787070274353027,1.26739501953125,1.26850426197052
2004-02-11 00:00:00+00:00,1.3309999704360962,1.3341000080108643,1.311900019645691,1.3144999742507935,0.009468800388276577,0.00950751081109047,0.009461632929742336,0.009493070654571056,1.268295168876648,1.284703016281128,1.265806794166565,1.2830052375793457
2004-02-12 00:00:00+00:00,1.3152999877929688,1.3215999603271484,1.3140000104904175,1.3188999891281128,0.009493070654571056,0.00950299296528101,0.009476876817643642,0.009496675804257393,1.2833017110824585,1.284703016281128,1.279606819152832,1.2818048000335693
2004-02-13 00:00:00+00:00,1.3186999559402466,1.323199987411499,1.3070000410079956,1.3213000297546387,0.009495774284005165,0.009506606496870518,0.009470594115555286,0.009505704045295715,1.2817062139511108,1.2889920473098755,1.2725075483322144,1.272799015045166
2004-02-16 00:00:00+00:00,1.315600037574768,1.3193999528884888,1.313599944114685,1.3169000148773193,0.009484066627919674,0.009497578255832195,0.009473285637795925,0.00948316790163517,1.2729934453964233,1.2790013551712036,1.2721998691558838,1.2765034437179565
2004-02-17 00:00:00+00:00,1.317199945449829,1.317199945449829,1.3075000047683716,1.3101999759674072,0.00948316790163517,0.009485865943133831,0.009436632506549358,0.009468800388276577,1.2764055728912354,1.2877968549728394,1.2763078212738037,1.2857933044433594
2004-02-18 00:00:00+00:00,1.3097000122070312,1.3271000385284424,1.3080999851226807,1.3229000568389893,0.009471490979194641,0.009478673338890076,0.009336196817457676,0.009403799660503864,1.2863060235977173,1.2922067642211914,1.266592264175415,1.2725075483322144
2004-02-19 00:00:00+00:00,1.323099970817566,1.3345999717712402,1.3222999572753906,1.3279999494552612,0.00940291490405798,0.009404683485627174,0.009310119785368443,0.00935366190969944,1.27289617061615,1.2766989469528198,1.2659990787506104,1.2757054567337036
2004-02-20 00:00:00+00:00,1.3284000158309937,1.3509000539779663,1.3271000385284424,1.3359999656677246,0.009351037442684174,0.009354536421597004,0.009153317660093307,0.0091785229742527,1.2758032083511353,1.2760961055755615,1.250296950340271,1.2542015314102173
2004-02-23 00:00:00+00:00,1.3375999927520752,1.343400001525879,1.3330999612808228,1.3351000547409058,0.009193711914122105,0.00925411842763424,0.009144111536443233,0.009233609773218632,1.2500938177108765,1.2593982219696045,1.2457022666931152,1.2571974992752075
2004-02-24 00:00:00+00:00,1.3349000215530396,1.3398000001907349,1.3264000415802002,1.3286000490188599,0.009235315956175327,0.009260973893105984,0.009197093546390533,0.009242144413292408,1.2571974992752075,1.2711002826690674,1.2528972625732422,1.2677966356277466
2004-02-25 00:00:00+00:00,1.3286000490188599,1.340000033378601,1.3257999420166016,1.3356000185012817,0.009242144413292408,0.009256687946617603,0.009165902622044086,0.009176837280392647,1.2678931951522827,1.270405888557434,1.2483927011489868,1.249703288078308
2004-02-26 00:00:00+00:00,1.3356000185012817,1.3473999500274658,1.3344000577926636,1.343500018119812,0.009177680127322674,0.009194556623697281,0.009107467718422413,0.009134087711572647,1.2500938177108765,1.251799464225769,1.2396950721740723,1.2448029518127441
2004-02-27 00:00:00+00:00,1.343400001525879,1.3496999740600586,1.3330999612808228,1.3346999883651733,0.009129085578024387,0.009182736277580261,0.009118263609707355,0.009153317660093307,1.2448029518127441,1.2507035732269287,1.2380987405776978,1.2494065761566162
2004-03-01 00:00:00+00:00,1.3343000411987305,1.340499997138977,1.3331999778747559,1.3370000123977661,0.009166743606328964,0.009186110459268093,0.009140768088400364,0.009181893430650234,1.2539026737213135,1.2541072368621826,1.242992639541626,1.2448029518127441
2004-03-02 00:00:00+00:00,1.3371000289916992,1.3451999425888062,1.336899995803833,1.3436000347137451,0.009181050583720207,0.009185266681015491,0.00905879121273756,0.009078528732061386,1.245004415512085,1.245004415512085,1.2203009128570557,1.220405101776123
2004-03-03 00:00:00+00:00,1.3431999683380127,1.3583999872207642,1.3371000289916992,1.3402999639511108,0.009079353883862495,0.00909338891506195,0.00905059278011322,0.009081827476620674,1.2201966047286987,1.2220009565353394,1.20689857006073,1.2190959453582764
2004-03-04 00:00:00+00:00,1.3416999578475952,1.3428000211715698,1.3314000368118286,1.3335000276565552,0.009081002324819565,0.009088430553674698,0.00898714829236269,0.008988764137029648,1.219393253326416,1.224095106124878,1.2142995595932007,1.220703125
2004-03-05 00:00:00+00:00,1.333299994468689,1.336300015449524,1.3162000179290771,1.3216999769210815,0.008989572525024414,0.009016319178044796,0.008909479714930058,0.008928571827709675,1.2204945087432861,1.242699146270752,1.2179970741271973,1.2367972135543823
2004-03-08 00:00:00+00:00,1.3217999935150146,1.3269000053405762,1.3174999952316284,1.3177000284194946,0.008922994136810303,0.009000900201499462,0.008907891809940338,0.008985533379018307,1.2365065813064575,1.242606520652771,1.2345983982086182,1.242606520652771
2004-03-09 00:00:00+00:00,1.3178999423980713,1.3264000415802002,1.3172999620437622,1.3246999979019165,0.008982304483652115,0.009065361693501472,0.00896137673407793,0.00897182896733284,1.242606520652771,1.246401071548462,1.228697419166565,1.2319064140319824
2004-03-10 00:00:00+00:00,1.3248000144958496,1.330299973487854,1.3193000555038452,1.3243999481201172,0.008972633630037308,0.009034239687025547,0.008971023373305798,0.00901794619858265,1.242606520652771,1.246401071548462,1.220703125,1.2231967449188232
2004-03-11 00:00:00+00:00,1.3241000175476074,1.329699993133545,1.31659996509552,1.317199945449829,0.009016319178044796,0.00905551016330719,0.009003330953419209,0.009022827260196209,1.2231967449188232,1.238006830215454,1.2174040079116821,1.235101580619812
2004-03-12 00:00:00+00:00,1.317199945449829,1.3386000394821167,1.316100001335144,1.3336000442504883,0.009023642167448997,0.009041591547429562,0.008979078382253647,0.009037505835294724,1.234994888305664,1.235406756401062,1.217893362045288,1.2224042415618896
2004-03-15 00:00:00+00:00,1.3344999551773071,1.3355000019073486,1.3278000354766846,1.3331999778747559,0.009026899933815002,0.009144111536443233,0.009005763567984104,0.009065361693501472,1.2214038372039795,1.2314057350158691,1.2212995290756226,1.22720468044281
2004-03-16 00:00:00+00:00,1.3331999778747559,1.3351000547409058,1.3245999813079834,1.3331999778747559,0.009062896482646465,0.009208103641867638,0.009062896482646465,0.00919878575950861,1.2269035577774048,1.2371950149536133,1.2246047258377075,1.2261061668395996
2004-03-17 00:00:00+00:00,1.3330999612808228,1.3437999486923218,1.330299973487854,1.3392000198364258,0.009202172048389912,0.009262690320611,0.0091785229742527,0.009237022139132023,1.2260010242462158,1.2291958332061768,1.2182939052581787,1.2227030992507935
2004-03-18 00:00:00+00:00,1.3389999866485596,1.341599941253662,1.3242000341415405,1.3265999555587769,0.009236169047653675,0.009395847097039223,0.009230201132595539,0.00936417281627655,1.2227030992507935,1.241896629333496,1.2225985527038574,1.2388964891433716
2004-03-19 00:00:00+00:00,1.3269000053405762,1.3345999717712402,1.325700044631958,1.3321000337600708,0.00936417281627655,0.009383504278957844,0.009320532903075218,0.009375585243105888,1.2386969327926636,1.2406947612762451,1.2264070510864258,1.2269035577774048
2004-03-22 00:00:00+00:00,1.3336000442504883,1.3353999853134155,1.3246999979019165,1.333400011062622,0.00935366190969944,0.009372071363031864,0.009290226735174656,0.009366803802549839,1.2277017831802368,1.23960280418396,1.2227030992507935,1.2345983982086182
2004-03-23 00:00:00+00:00,1.3329999446868896,1.3350000381469727,1.3286999464035034,1.3320000171661377,0.00936855934560299,0.00939231738448143,0.009351037442684174,0.009366803802549839,1.2345983982086182,1.236996054649353,1.2272950410842896,1.2345069646835327
2004-03-24 00:00:00+00:00,1.3320000171661377,1.342900037765503,1.3300000429153442,1.3382999897003174,0.00937031488865614,0.009431293234229088,0.00935366190969944,0.00939849577844143,1.2345983982086182,1.236996054649353,1.2110936641693115,1.2139016389846802
2004-03-25 00:00:00+00:00,1.3379000425338745,1.3424999713897705,1.3264000415802002,1.3301000595092773,0.009396729990839958,0.009455370716750622,0.009396729990839958,0.009422406554222107,1.2140047550201416,1.219705581665039,1.210800290107727,1.2136952877044678
2004-03-26 00:00:00+00:00,1.330199956893921,1.3313000202178955,1.3166999816894531,1.3183000087738037,0.009422406554222107,0.00947508029639721,0.00941708218306303,0.009417969733476639,1.2137985229492188,1.2210012674331665,1.208999752998352,1.212694525718689
2004-03-29 00:00:00+01:00,1.3179999589920044,1.3213000297546387,1.3061000108718872,1.309000015258789,0.0094993831589818,0.0094993831589818,0.009441978298127651,0.009482268244028091,1.2114017009735107,1.2170039415359497,1.2065054178237915,1.216604232788086
2004-03-30 00:00:00+01:00,1.309000015258789,1.3097000122070312,1.304900050163269,1.305799961090088,0.009482268244028091,0.009485865943133831,0.009419743902981281,0.009448223747313023,1.216604232788086,1.2225985527038574,1.2155985832214355,1.2185016870498657
2004-03-31 00:00:00+01:00,1.3063000440597534,1.3149000406265259,1.3011000156402588,1.3095999956130981,0.009449115954339504,0.009658102877438068,0.009443762712180614,0.009596007876098156,1.2182048559188843,1.2321947813034058,1.2175966501235962,1.231299638748169
2004-04-01 00:00:00+01:00,1.3098000288009644,1.3187999725341797,1.3056999444961548,1.3072999715805054,0.00959692895412445,0.009680542163550854,0.009573958814144135,0.009639483876526356,1.2311935424804688,1.2384973764419556,1.225895881652832,1.2365065813064575
2004-04-02 00:00:00+01:00,1.3068000078201294,1.3187999725341797,1.3041000366210938,1.3141000270843506,0.009641341865062714,0.009645061567425728,0.009553835727274418,0.009559315629303455,1.2365983724594116,1.2371950149536133,1.210800290107727,1.2129004001617432
2004-04-05 00:00:00+01:00,1.3142999410629272,1.3177000284194946,1.3100999593734741,1.3142000436782837,0.009602458216249943,0.009602458216249943,0.009485865943133831,0.009515653364360332,1.2115044593811035,1.2126061916351318,1.1989977359771729,1.201302170753479
2004-04-06 00:00:00+01:00,1.3137999773025513,1.3179999589920044,1.3037999868392944,1.3111000061035156,0.00951746478676796,0.009528347291052341,0.009348415769636631,0.009455370716750622,1.2017930746078491,1.2145946025848389,1.1988970041275024,1.213106393814087
2004-04-07 00:00:00+01:00,1.3112000226974487,1.3167999982833862,1.3061000108718872,1.3107999563217163,0.009457158856093884,0.009525623172521591,0.009423294104635715,0.009503896348178387,1.213003396987915,1.2197948694229126,1.2058944702148438,1.216604232788086
2004-04-08 00:00:00+01:00,1.3109999895095825,1.3289999961853027,1.3086999654769897,1.3260999917984009,0.00950299296528101,0.009511128067970276,0.009395847097039223,0.009396729990839958,1.2163970470428467,1.2217023372650146,1.2066947221755981,1.2077003717422485
2004-04-09 00:00:00+01:00,1.3260999917984009,1.3309999704360962,1.3253999948501587,1.330199956893921,0.009396729990839958,0.009434852749109268,0.00936855934560299,0.00939849577844143,1.2079044580459595,1.2112990617752075,1.2066947221755981,1.208605170249939
2004-04-12 00:00:00+01:00,1.3253999948501587,1.3402999639511108,1.3250999450683594,1.3273999691009521,0.009409993886947632,0.009508415125310421,0.009396729990839958,0.009492169134318829,1.2091021537780762,1.2095993757247925,1.205807089805603,1.2073066234588623
2004-04-13 00:00:00+01:00,1.3274999856948853,1.3413000106811523,1.3273999691009521,1.3350000381469727,0.009492169134318829,0.009519276209175587,0.009348415769636631,0.009361542761325836,1.2073066234588623,1.2082985639572144,1.1910008192062378,1.193801760673523
2004-04-14 00:00:00+01:00,1.3348000049591064,1.3488999605178833,1.332800030708313,1.344099998474121,0.009361542761325836,0.00937031488865614,0.009177680127322674,0.009202172048389912,1.1935025453567505,1.1973036527633667,1.1877048015594482,1.1947003602981567
2004-04-15 00:00:00+01:00,1.3443000316619873,1.3489999771118164,1.3402999639511108,1.3436000347137451,0.009203865192830563,0.00925497431308031,0.00916422251611948,0.009241290390491486,1.1946003437042236,1.1989977359771729,1.18999445438385,1.1986957788467407
2004-04-16 00:00:00+01:00,1.3438999652862549,1.3486000299453735,1.3410999774932861,1.3452999591827393,0.00924299843609333,0.009296271950006485,0.009186954237520695,0.0092764375731349,1.1987963914871216,1.20480477809906,1.1931037902832031,1.2002928256988525
2004-04-19 00:00:00+01:00,1.3446999788284302,1.3480000495910645,1.3423000574111938,1.3453999757766724,0.009279020130634308,0.009291090071201324,0.009203865192830563,0.009225943125784397,1.2019952535629272,1.207802414894104,1.2002928256988525,1.2006964683532715
2004-04-20 00:00:00+01:00,1.3438999652862549,1.357800006866455,1.3410999774932861,1.3559000492095947,0.00924299843609333,0.009284188970923424,0.00916842371225357,0.009177680127322674,1.1987963914871216,1.2019952535629272,1.1828020811080933,1.184805989265442
2004-04-21 00:00:00+01:00,1.3566999435424805,1.3633999824523926,1.3532999753952026,1.3593000173568726,0.00918020773679018,0.009209798648953438,0.0091116176918149,0.009144947864115238,1.184805989265442,1.1911994218826294,1.182102918624878,1.1810001134872437
2004-04-22 00:00:00+01:00,1.3594000339508057,1.3645999431610107,1.3538999557495117,1.354099988937378,0.009145784191787243,0.009162543341517448,0.009102494455873966,0.009142439812421799,1.18069326877594,1.1931037902832031,1.1791062355041504,1.1925063133239746
2004-04-23 00:00:00+01:00,1.3551000356674194,1.3630000352859497,1.3513000011444092,1.3592000007629395,0.009139097295701504,0.009205560199916363,0.00910995714366436,0.009160864166915417,1.1922929286956787,1.193901538848877,1.1802055835723877,1.1850025653839111
2004-04-26 00:00:00+01:00,1.361899971961975,1.3624999523162842,1.3473999500274658,1.3514000177383423,0.009160864166915417,0.009233609773218632,0.009147456847131252,0.009205560199916363,1.1800941228866577,1.1886931657791138,1.176498293876648,1.1861974000930786
2004-04-27 00:00:00+01:00,1.3513000011444092,1.354200005531311,1.3464000225067139,1.351699948310852,0.009208103641867638,0.009228497743606567,0.009107467718422413,0.009130752645432949,1.1862958669662476,1.1946003437042236,1.183698058128357,1.1929045915603638
2004-04-28 00:00:00+01:00,1.3518999814987183,1.3759000301361084,1.350000023841858,1.3746000528335571,0.009128252044320107,0.009194556623697281,0.009076881222426891,0.009089256636798382,1.1931037902832031,1.194400668144226,1.1828020811080933,1.1843008995056152
2004-04-29 00:00:00+01:00,1.3746999502182007,1.376099944114685,1.3667999505996704,1.3716000318527222,0.009087604470551014,0.00912075862288475,0.009020386263728142,0.00909669790416956,1.1843008995056152,1.1984946727752686,1.1808048486709595,1.196000576019287
2004-04-30 00:00:00+01:00,1.3712999820709229,1.3782999515533447,1.368399977684021,1.3708000183105469,0.009095869958400726,0.009104152210056782,0.009041591547429562,0.009060433134436607,1.1959004402160645,1.200494647026062,1.1929045915603638,1.198293685913086
2004-05-03 00:00:00+01:00,1.371899962425232,1.3763999938964844,1.3696999549865723,1.372499942779541,0.00905879121273756,0.009107467718422413,0.009035872295498848,0.009077704511582851,1.1994003057479858,1.1998032331466675,1.1925063133239746,1.193602204322815
2004-05-04 00:00:00+01:00,1.372499942779541,1.372499942779541,1.3631999492645264,1.3712999820709229,0.009076057001948357,0.009154155850410461,0.009044862352311611,0.009128252044320107,1.193602204322815,1.2116951942443848,1.1935025453567505,1.2105072736740112
